#                   T = 2.00                    
#          r [Å]            g(r)           Δg(r)
  1.70000000E+01  8.56032934E-01  5.35352917E-04
  1.72500000E+01  7.72004851E-01  5.47834312E-04
  1.75000000E+01  7.22887514E-01  6.98704898E-04
  1.77500000E+01  7.16355059E-01  8.91318559E-04
  1.80000000E+01  7.53766131E-01  1.00610389E-03
  1.82500000E+01  8.26269171E-01  1.05056807E-03
  1.85000000E+01  9.23669824E-01  9.19598566E-04
  1.87500000E+01  1.03085117E+00  7.12003639E-04
  1.90000000E+01  1.12923040E+00  6.07909965E-04
  1.92500000E+01  1.20478957E+00  6.61013811E-04
  1.95000000E+01  1.24643186E+00  8.81149710E-04
  1.97500000E+01  1.25076704E+00  1.05085655E-03
  2.00000000E+01  1.21703191E+00  1.14022881E-03
  2.02500000E+01  1.15109166E+00  1.08842632E-03
  2.05000000E+01  1.06394301E+00  9.87310074E-04
  2.07500000E+01  9.70764160E-01  7.07405014E-04
  2.10000000E+01  8.83770432E-01  6.06779000E-04
  2.12500000E+01  8.17104794E-01  6.66935364E-04
  2.15000000E+01  7.78269440E-01  8.11684450E-04
  2.17500000E+01  7.74431232E-01  1.04381308E-03
  2.20000000E+01  8.03650944E-01  1.14367007E-03
  2.22500000E+01  8.62095680E-01  1.12976077E-03
  2.25000000E+01  9.39435213E-01  9.79625992E-04
  2.27500000E+01  1.02494817E+00  7.64930153E-04
  2.30000000E+01  1.10318034E+00  6.48879765E-04
  2.32500000E+01  1.16433316E+00  7.93132611E-04
  2.35000000E+01  1.19866103E+00  1.01970466E-03
  2.37500000E+01  1.20235988E+00  1.21751168E-03
  2.40000000E+01  1.17526720E+00  1.32123532E-03
  2.42500000E+01  1.12220141E+00  1.12333670E-03
  2.45000000E+01  1.05357581E+00  9.77825871E-04
  2.47500000E+01  9.77698227E-01  7.28165443E-04
  2.50000000E+01  9.06224794E-01  6.52012310E-04
  2.52500000E+01  8.51367923E-01  7.83339620E-04
  2.55000000E+01  8.18974042E-01  1.03336895E-03
  2.57500000E+01  8.15152986E-01  1.21796487E-03
  2.60000000E+01  8.38965645E-01  1.23778588E-03
  2.62500000E+01  8.85978496E-01  1.21835437E-03
  2.65000000E+01  9.48679347E-01  9.34274990E-04
  2.67500000E+01  1.01766208E+00  7.60088505E-04
  2.70000000E+01  1.08263199E+00  6.79060081E-04
  2.72500000E+01  1.13327218E+00  8.32586784E-04
  2.75000000E+01  1.16305152E+00  1.10963476E-03
  2.77500000E+01  1.16680626E+00  1.26601063E-03
  2.80000000E+01  1.14618391E+00  1.37268708E-03
  2.82500000E+01  1.10408806E+00  1.13678778E-03
  2.85000000E+01  1.04736812E+00  9.73164541E-04
  2.87500000E+01  9.83928704E-01  7.95805344E-04
  2.90000000E+01  9.24786970E-01  7.07900548E-04
  2.92500000E+01  8.78208666E-01  8.20412813E-04
  2.95000000E+01  8.49781363E-01  1.08130315E-03
  2.97500000E+01  8.45289882E-01  1.27969376E-03
  3.00000000E+01  8.63366349E-01  1.33651162E-03
  3.02500000E+01  9.01125261E-01  1.22091434E-03
  3.05000000E+01  9.52830029E-01  9.90568963E-04
  3.07500000E+01  1.01124850E+00  7.75225588E-04
  3.10000000E+01  1.06590432E+00  7.08548938E-04
  3.12500000E+01  1.11040817E+00  8.76384917E-04
  3.15000000E+01  1.13629924E+00  1.17092612E-03
  3.17500000E+01  1.14169469E+00  1.41750044E-03
  3.20000000E+01  1.12578766E+00  1.42998022E-03
  3.22500000E+01  1.09132212E+00  1.28107384E-03
  3.25000000E+01  1.04432556E+00  1.03172285E-03
  3.27500000E+01  9.90895360E-01  7.99558575E-04
  3.30000000E+01  9.39755776E-01  6.96077772E-04
  3.32500000E+01  8.98559680E-01  8.46850284E-04
  3.35000000E+01  8.73143936E-01  1.16311641E-03
  3.37500000E+01  8.66658598E-01  1.37595718E-03
  3.40000000E+01  8.79939840E-01  1.30984929E-03
  3.42500000E+01  9.10891238E-01  1.26422771E-03
  3.45000000E+01  9.55319219E-01  1.02434037E-03
  3.47500000E+01  1.00371273E+00  7.57737525E-04
  3.50000000E+01  1.05246927E+00  7.73425898E-04
  3.52500000E+01  1.09142490E+00  8.92231260E-04
  3.55000000E+01  1.11639474E+00  1.24319680E-03
  3.57500000E+01  1.12458194E+00  1.36348339E-03
  3.60000000E+01  1.11268662E+00  1.45758057E-03
  3.62500000E+01  1.08429468E+00  1.23970319E-03
  3.65000000E+01  1.04347116E+00  1.08619959E-03
  3.67500000E+01  9.97087194E-01  7.45895001E-04
  3.70000000E+01  9.52228442E-01  6.81621739E-04
  3.72500000E+01  9.14167040E-01  9.13696022E-04
  3.75000000E+01  8.89938598E-01  1.15965250E-03
  3.77500000E+01  8.81463168E-01  1.30395460E-03
  3.80000000E+01  8.91146573E-01  1.43509032E-03
  3.82500000E+01  9.16270336E-01  1.24494006E-03
  3.85000000E+01  9.53583718E-01  1.03598499E-03
  3.87500000E+01  9.97732288E-01  7.36001547E-04
  3.90000000E+01  1.04109348E+00  7.06365554E-04
  3.92500000E+01  1.07889166E+00  8.66462231E-04
  3.95000000E+01  1.10244329E+00  1.22271698E-03
  3.97500000E+01  1.11117911E+00  1.46163841E-03
  4.00000000E+01  1.10319331E+00  1.41564492E-03
  4.02500000E+01  1.08072202E+00  1.36341124E-03
  4.05000000E+01  1.04564968E+00  1.05299676E-03
  4.07500000E+01  1.00430097E+00  6.73313347E-04
  4.10000000E+01  9.62294477E-01  5.86097803E-04
  4.12500000E+01  9.26376806E-01  8.88118487E-04
  4.15000000E+01  9.01715866E-01  1.15245607E-03
  4.17500000E+01  8.91308531E-01  1.43129211E-03
  4.20000000E+01  8.97516672E-01  1.47916577E-03
  4.22500000E+01  9.18677645E-01  1.34784994E-03
  4.25000000E+01  9.51674854E-01  9.75015490E-04
  4.27500000E+01  9.91056627E-01  6.38846826E-04
  4.30000000E+01  1.03129105E+00  5.42329309E-04
  4.32500000E+01  1.06694732E+00  8.59886504E-04
  4.35000000E+01  1.09217965E+00  1.26338980E-03
  4.37500000E+01  1.10444480E+00  1.44319712E-03
  4.40000000E+01  1.09980485E+00  1.47829801E-03
  4.42500000E+01  1.08033805E+00  1.31295743E-03
  4.45000000E+01  1.04847613E+00  1.03666076E-03
  4.47500000E+01  1.01011109E+00  6.25120944E-04
  4.50000000E+01  9.70265293E-01  5.31752645E-04
  4.52500000E+01  9.35613568E-01  8.67580664E-04
  4.55000000E+01  9.09765274E-01  1.17366371E-03
  4.57500000E+01  8.97794227E-01  1.43182579E-03
  4.60000000E+01  9.01018317E-01  1.49421394E-03
  4.62500000E+01  9.17843814E-01  1.30419172E-03
  4.65000000E+01  9.47241792E-01  9.96936672E-04
  4.67500000E+01  9.84133184E-01  5.49023634E-04
  4.70000000E+01  1.02447491E+00  4.90076507E-04
  4.72500000E+01  1.05979374E+00  8.04076499E-04
  4.75000000E+01  1.08574618E+00  1.30743850E-03
  4.77500000E+01  1.09905002E+00  1.57077948E-03
  4.80000000E+01  1.09798595E+00  1.52716052E-03
  4.82500000E+01  1.08157119E+00  1.45733742E-03
  4.85000000E+01  1.05384344E+00  9.71975112E-04
  4.87500000E+01  1.01753517E+00  4.86751071E-04
  4.90000000E+01  9.78050304E-01  4.25971898E-04
  4.92500000E+01  9.42505626E-01  9.28135332E-04
  4.95000000E+01  9.15084634E-01  1.39756362E-03
  4.97500000E+01  8.99522560E-01  1.50854851E-03
